"","V1","V2","V3"
"V1",0,1,0
"V2",1,0.127757991395844,0.375404531266935
"V3",0.827518101033584,0.152653619406152,1
"V4",0.956401107767407,0,0.716364093609525
"V5",0.500241215293608,0.148331407328686,0.412582225727223
