"","a","b","c","classificacoes",,
"109",0.0465318129957245,0.713956989176081,0.194736823577868,3,154,
"110",0.0252982450449742,0.684756371711232,0.311552296628449,1,155,
"111",0.0971912459484028,0.719380141471423,0.155692558489614,3,156,
"112",0.0717030180353369,0.71901622055504,0.344764858871998,1,157,
"113",0.0942066508952754,0.719817742988687,0.388363871739579,1,158,
"114",0.0696233801844447,0.71558445958118,0.33428376717157,1,159,
"115",0.0483117591467495,0.721835590608059,0.221802571974007,3,160,
"116",0.0308916806645347,0.841494661382389,0.191007568330862,3,161,
"117",0.10691673854078,0.7199927342681,0.194249686527902,3,162,
"118",0.082953725283801,0.719363277487818,0.450848178103887,1,163,
"119",0.127793476319567,0.720682913882127,0.387715200182336,1,164,
"120",0.0790109457319988,0.719249295694738,0.281938577928296,1,165,
"121",0.0761741804496441,0.72127396807379,0.266268867817896,1,166,
"122",0.025651691942739,0.685114772703912,0.00586103175352963,3,167,
"123",0.0424959611321054,0.7152124016397,0.0035923938075329,3,168,
"124",0.0671276450003952,0.715303369551584,0.270940735389458,1,169,
"125",0.05232269718239,0.710574715845012,0.157486850323479,3,170,
"126",0.0318723310403758,0.815751648146691,0.154438124599842,3,171,
"127",0.0824034019327858,0.720699727320747,0.464634093169046,1,172,
"128",0.0172592033420123,0.694092269150878,0.243293383218619,3,173,
"129",0.0680233890983653,0.719875720159389,0.376734024764836,1,174,
"130",0.0535131669031168,0.72125632776297,0.441350109378986,1,175,
"131",0.0115555841588332,0.695806278133654,0.18052167939456,3,176,
"132",0.0706398841747752,0.719390080987605,0.241365473795255,3,177,
"133",0.0558228610896249,0.717785303041,0.342415826947288,1,178,
"134",0.0613981143421549,0.718112609054901,0.20610476179031,3,179,
"135",0.0544964492638748,0.72126782041191,0.171931431235138,3,180,2013
"136",0.0501697026629458,0.704212290024831,0.0115671379668971,3,136,2012
"137",0.0553348193299843,0.709067656647258,0.201267936043402,3,137,
"138",0.0539826999042187,0.709364072770441,0.0308286994657673,3,138,
"139",0.0543289948720267,0.711169139141952,0.175925762874123,3,139,
"140",0.0641620375645052,0.711050365114543,0.190917233870408,3,140,
"141",0.0749953404542042,0.712943119143026,0.387996420278329,1,141,
"142",0.0517452139788736,0.712114560965117,0.184717877685513,3,142,
"143",0.0742076759448187,0.714912938468072,0.30070769431322,1,143,
"144",0.0780674055983026,0.714450356991588,0.287290766373433,1,144,
"145",0.0709779054790973,0.715335335887997,0.238453862741306,3,145,
"146",0.0695669830741456,0.71579533415971,0.18021312808093,3,146,
"147",0.048746285067939,0.717639558751688,0.26998364051099,1,147,
"148",0.0655362729882809,0.716794432126699,0.259928279033972,1,148,
"149",0.0455596232962275,0.716575039370305,0.262514542453257,1,149,
"150",0.0814029791149008,0.717318709805275,0.457033945190792,1,150,
"151",0.0799762407724717,0.718870001178547,0.440449482540074,1,151,
"152",0.0908036758634194,0.718479755605367,0.356702630202795,1,152,
"153",0.0719970469277043,0.71871150777691,0.338646828685736,1,153,
"154",0.0384031292179653,0.71353515150863,0.00759276299713592,3,154,
"155",0.0684810502368815,0.720856144220888,0.311181779320898,1,155,
"156",0.0807537389221444,0.720752292611871,0.220262165367873,3,156,
"157",0.0789844461931986,0.722591425489323,0.226828284784206,3,157,
"158",0,0.696925797947213,0.301885429886943,1,158,
"159",0.0576836130639619,0.72119995419536,0.373803309765203,1,159,
"160",0.0713859741585083,0.720969095497528,0.223673934919647,3,160,
"161",0.0897524707202373,0.720138234551136,0.309836012680012,1,161,
"162",0.112276507400866,0.719791931871418,0.281831242897428,1,162,
"163",0.0545465450104032,0.717996040937334,0.196208636238355,3,163,
"164",0.0611575236994114,0.710519517848325,0.203428266282102,3,164,
"165",0.0965766914042397,0.719108966576578,0.361673186047781,1,165,
"166",0.0600884330386285,0.719235125959016,0.289854225824418,1,166,
"167",0.0735580354395299,0.718051584698826,0.505215392543426,1,167,
"168",0.103645215686401,0.71742582752532,0.299900318414409,1,168,
"169",0.0401403189318398,0.713208684313223,0.0131025335270321,3,169,
"170",0.0701214786584791,0.716309427467421,0.359971850272903,1,170,
"171",0.0666759510000621,0.716192895709923,0.242176687390054,3,171,
"172",0.0747981715035256,0.715812508980848,0.323367384171586,1,172,
"173",0.0904551551890414,0.715663719929396,0.321163752379755,1,173,
"174",0.063166235546538,0.715816253011565,0.524244620571405,1,174,
"175",0.0583351228515835,0.714681969342762,0.494064525539032,1,175,
"176",0.0619353783481577,0.713620346207571,0.296827354855507,1,176,
"177",0.0597918429123426,0.71287359089105,0.409852579476092,1,177,
"178",0.0722908649606592,0.712861166065243,0.233777232900102,3,178,
"179",0.0666556340673461,0.713423707736864,0.255494233265263,1,179,
"180",0.0611354538945273,0.709240248399103,0.195213291703632,3,180,2012
"181",0.0676746442643426,0.711047605319708,0.73573426084007,1,136,2011
"182",0.0524280949649132,0.71687772845834,0.296926627067125,1,137,
"183",0.058942728256415,0.711426960924749,0.720256303817279,1,138,
"184",0.061863193709422,0.71265346325989,0.526468816433379,1,139,
"185",0.0524989554098008,0.715203113284371,0.41888269727493,1,140,
"186",0.0541829027733705,0.712220162622153,0.392096770300463,1,141,
"187",0.0452795739672427,0.715825637486627,0.46537165568137,1,142,
"188",0.0579234230964462,0.715573179826377,0.466207065148445,1,143,
"189",0.0527043577823417,0.718654550381801,0.265742348984489,1,144,
"190",0.0538513450577074,0.713923801824241,0.378187378101643,1,145,
"191",0.0758048689379194,0.718323870676253,0.22186718015676,3,146,
"192",0.0538342522301743,0.712239767975416,0.430289660601577,1,147,
"193",0.0628831993167183,0.714740732460305,0.433946931350334,1,148,
"194",0.067442339035456,0.719128149583378,0.482393214116136,1,149,
"195",0.0758855867347812,0.719800534488064,0.524376147439033,1,150,
"196",0.0538069664788922,0.718334272741292,0.378109962164325,1,151,
"197",0.0602339919569561,0.712148554449489,0.513266780148754,1,152,
"198",0.0585314963326208,0.710419618353407,0.276192508486895,1,153,
"199",0.0566522881277334,0.71214207574918,0.406973758728016,1,154,
"200",0.0332291726153739,0.732642402138727,0.215327618159633,3,155,
"201",0.0253814725586401,0.658637402621516,0.463872453206384,1,156,
"202",0.0501513018022282,0.715399242859408,0.384613375694361,1,157,
"203",0.0722890716478598,0.720155971067745,0.426771572359194,1,158,
"204",0.0667992581365938,0.716359269051428,0.459430188163646,1,159,
"205",0.0698967394461659,0.720423802488478,0.631770190680205,1,160,
"206",0.0657940030631685,0.715434047345685,0.578847859526909,1,161,
"207",0.0496815861251815,0.709267532942212,0.120449136919717,3,162,
"208",0.0568359630554134,0.720132161900403,0.318218855856444,1,163,
"209",0.0569901659338359,0.714331854522321,0.396535594809562,1,164,
"210",0.0478712819879154,0.714605140291632,0.435611973331194,1,165,
"211",0.0475219007201948,0.712281987294308,0.419534392603517,1,166,
"212",0.0625455358432125,0.721708867488351,0.583194565069782,1,167,
"213",0.0672804266420416,0.718058536732034,0.593507552662688,1,168,
"214",0.0515867990927314,0.717826635056754,0.549840384226215,1,169,
"215",0.0659743921031067,0.715635056665223,0.526844545670419,1,170,
"216",0.0785554272737572,0.719133756438636,0.535060933114912,1,171,
"217",0.0504762533581721,0.708026997992143,0.15276652885465,3,172,
"218",0.0483506269163923,0.707673985680426,0.032178400497215,3,173,
"219",0.0817460355952423,0.720789268019238,0.360528738496313,1,174,
"220",0.0564589753076066,0.709822853705497,0.258547472239057,1,175,
"221",0.0628735155063174,0.717516690553177,0.437517580677414,1,176,
"222",0.0419000459456113,0.711269450637961,0.0101623874541849,3,177,
"223",0.0664610454501818,0.716988906536482,0.58991378710158,1,178,
"224",0.0530934246245285,0.713992875360274,0.468718070491808,1,179,
"225",0.0711632543623194,0.717250752033255,0.605123657517565,1,180,2011
"226",0.0822145740836071,0.712398144391229,1,1,136,2010
"227",1,0.709754314926928,1.21895509976354e-06,2,137,
"228",0.999999999999952,0.709754314926928,1.21895509976354e-06,2,138,
"229",0.0938140158834453,0.716480073696567,0.323484272788135,1,139,
"230",0.0539690633831777,0.715851759587726,0.969890410075499,1,140,
"231",0.083028422926146,0.713643889752372,0.782352243164423,1,141,
"232",0.104620473865624,0.713039422604762,0.696362941624591,1,142,
"233",0.0214630364082051,0.691036744471215,0.856085672052061,1,143,
"234",0.0773131633025028,0.717078080947688,0.901687855724712,1,144,
"235",0.0742689972893603,0.713886474338541,0.843069606163692,1,145,
"236",0.0887090391212392,0.71437904132276,0.462395366615669,1,146,
"237",0.0322578549508276,0.729560476334305,0.0417602199568218,3,147,
"238",0.0630200612644819,0.715156552710053,0.392309239512397,1,148,
"239",0.0894774928489354,0.717588412584952,0.377714393879318,1,149,
"240",0.0681972631974804,0.716981329702567,0.395995736790424,1,150,
"241",0.0973611002276201,0.719683475263092,0.452430522627826,1,151,
"242",0.0277317860238067,0.691017978683723,0.014308621528009,3,152,
"243",0.0379355018592519,0.710370145791759,0.0152188558247562,3,153,
"244",0.0620516562505212,0.717885417731017,0.473697456955231,1,154,
"245",0.070750193266975,0.719664857339885,0.619477942249645,1,155,
"246",0.0713199081351576,0.720755301446554,0.654206587822808,1,156,
"247",0.107414171193372,0.722078451291729,0.325665716878437,1,157,
"248",0.0880087502988229,0.719775931187955,0.328801423951971,1,158,
"249",0.0702442088506615,0.718225517218572,0.469844387814941,1,159,
"250",0.0723224168790851,0.71911449583326,0.374148067625516,1,160,
"251",0.0707818453799286,0.718070404594347,0.479812264804587,1,161,
"252",0.0379355018592489,0.71037014579175,0.0152188558238863,3,162,
"253",0.0279736076396285,0.694638447145313,0.0100808844509032,3,163,
"254",0.0312696467131042,0.71001755417856,0.309187366174242,1,164,
"255",0.0729965166004828,0.717224401438996,0.988969262771635,1,165,
"256",0.0500324703800635,0.719491004884001,0.380768866005601,1,166,
"257",0.033072882343195,0.715399874989661,0.0813789003896716,3,167,
"258",0.0330728823431778,0.715399874989414,0.0813789003809926,3,168,
"259",0.0534254357317224,0.722231725710266,0.389517010852976,1,169,
"260",0.0389808983171825,0.711427724691989,0.0282723019789676,3,170,
"261",0.0389808983171842,0.711427724691993,0.0282723019793805,3,171,
"262",0.0912433429655604,0.721293015425423,0.389578727893288,1,172,
"263",0.0280640323823358,0.702572136485045,0.022604419695248,3,173,
"264",0.0784866879355777,0.717184477395271,0.524396669202041,1,174,
"265",0.0552260263535182,0.722735318176829,0.236365939829998,3,175,
"266",0.0658084334052093,0.715098462552747,0.882567720297014,1,176,
"267",0.0749218419515274,0.715765841810268,0.434351934664136,1,177,
"268",0.107406453509814,0.716353690234535,0.54819693966406,1,178,
"269",0.0935097426694116,0.716853703694473,0.563453178928373,1,179,
"270",0.0272994676095742,0.704387820623723,0.0340611427294814,3,180,2010
"271",0.089676361804671,0.719608987366719,0.2096792601047,3,136,2009
"272",0.0699633650044887,0.716123673407681,0.256277755564073,1,137,
"273",0.0678367894036837,0.720412621934805,0.13424784419302,3,138,
"274",0.0704451540806385,0.720235633490266,0.43574466966912,1,139,
"275",0.0757179883226222,0.718930538589138,0.341977170779693,1,140,
"276",0.0579325562408206,0.714447218110618,0.310597115289005,1,141,
"277",0.0528416508394746,0.716583039242791,0.321809040259319,1,142,
"278",0.0601046787285768,0.721852846513945,0.277864583173801,1,143,
"279",0.0806502581681638,0.72151082198413,0.442305094573013,1,144,
"280",0.103319425179347,0.721397350375637,0.196212116543537,3,145,
"281",0.0533868051448144,0.715190413410485,0.295295278492274,1,146,
"282",0.0482606064744415,0.711139853335698,0.0789052889105995,3,147,
"283",0.0348054261378706,0.723018278265317,0.0259646228105429,3,148,
"284",0.0482281695930231,0.707638229277574,0.0337705531455302,3,149,
"285",0.0589937061715302,0.718814295704058,0.279961597691738,1,150,
"286",0.0544959179205111,0.717530332794861,0.272733181036328,1,151,
"287",0.0857353348822041,0.720449594363947,0.177171557601862,3,152,
"288",0.0643299547549639,0.719889488103261,0.410091006015173,1,153,
"289",0.0720693746365883,0.717024949053832,0.299287107660218,1,154,
"290",0.0752638619237601,0.720048568696987,0.378123683064491,1,155,
"291",0.0738573024489069,0.720326323965681,0.318232026158152,1,156,
"292",0.0739655803057759,0.722996911197211,0.282622120502279,1,157,
"293",0.0424627058362132,0.724276569300498,0.306906376840503,1,158,
"294",0.0808546534807633,0.717556632273714,0.193977334318558,3,159,
"295",0.0452791267133026,0.719563028782352,0.271097758932566,1,160,
"296",0.0659530345554945,0.722358211939529,0.382503785437963,1,161,
"297",0.0619574617618031,0.720534567396704,0.365921223300945,1,162,
"298",0.0730594584645883,0.718685575551352,0.362816595247759,1,163,
"299",0.0554288627315298,0.718018045739459,0.282933488141431,1,164,
"300",0.0632751641150912,0.722085422325305,0.336457127291878,1,165,
"301",0.0464982928234769,0.723147387951729,0.367540013595765,1,166,
"302",0.0999038793417998,0.720387490972321,0.164897066351694,3,167,
"303",0.080737171036721,0.722065435886026,0.377234605758725,1,168,
"304",0.0569809546098963,0.719279740288163,0.322684255373954,1,169,
"305",0.0643331310090113,0.723262534305574,0.290682819939243,1,170,
"306",0.0302257805053205,0,0.349127260110122,1,171,
"307",0.0387729724085463,0.736023221454208,0.355841726925291,1,172,
"308",0.0689493301065392,0.723695776877035,0.399240512611451,1,173,
"309",0.0314634744228338,0.820683842220448,0.294158218741449,1,174,
"310",0.0316244448455797,0.863050371230903,0.306218992072721,1,175,
"311",0.0617478338181642,0.722330326220416,0.386127527102647,1,176,
"312",0.0600290180574585,0.722704193174612,0.387245703049723,1,177,
"313",0.0443627970929625,0.732284300829664,0.214471241029185,3,178,
"314",0.0744637035566285,0.722778529913418,0.407325925944595,1,179,
"315",0.0293043923164712,0.614744565011465,0.148642369704342,3,180,2009
