"","V1","V2","V3"
"V1",0.788946948953705,0.27022402447744,0.0636533799029579
"V2",0.175865055472995,0.565378280697429,0.279718478887389
"V3",0.866139191976018,0.104791454176798,0.0342854447963735
"V4",0.196693776051372,0.765686638365899,0.283714370499769
"V5",0.279131811169864,0.551772429104955,0.230039130541568
"V6",0.26414798948022,0.513432828816682,0.249800929886778
"V7",0.223918655688668,0.590181179647665,0.296266404748626
"V8",0.284712804026122,0.448189350447477,0.167826115236824
"V9",0.501864435503961,0.191013258120532,0.0346950272341075
"V10",0.341327280107596,0.576904662076155,0.221547313280685
"V11",0.107161841272086,0.747624558755286,0.254694828014211
"V12",0.154012307461503,0.368025323875523,0.21078883190591
"V13",0.053378551129522,0.89221104751085,0.410679166497164
"V14",0.518866214897622,0.0619147390744998,0.0707872570799516
"V15",0.42649089522344,0.480797967570103,0.250247795616297
"V16",0.23977921397888,0.588440548079086,0.194642937957202
"V17",0.469430949303546,0.371775951824839,0.170698260653014
"V18",0.219881558421858,0.480967912058927,0.223541406354474
"V19",0.805019653555218,0,0.00852295427258064
"V20",0.483066293777288,0.372074046458493,0.181706840860013
"V21",0.655801669506711,0.570567209164973,1
"V22",0.226452341152884,0.457935141230341,0.230492748905018
"V23",0.113858477058199,0.555244742776273,0.343414816969734
"V24",0,0.861947257822484,0.505293517130222
"V25",0.497535407710237,0.503263172225526,0.109163659306683
"V26",0.149892481543591,0.887272805015026,0.380312153588182
"V27",0.18915216416581,0.607407322724448,0.298608920227083
"V28",0.12762865685627,0.658083337779951,0.232321656656189
"V29",0.0396510965791703,0.815133695732956,0.426508681326653
"V30",0.266244629480463,0.365016459001524,0.185947964103596
"V31",0.918366145329765,0.269338711086631,0.163524965307083
"V32",0.109015410723656,1,0.450985371116479
"V33",0.664571200879742,0.304297286839199,0.0769274157164906
"V34",0.15927299875788,0.583384052585042,0.256412124614349
"V35",0.328128917136688,0.290499951319857,0.14260334681587
"V36",0.961594315323777,0.124678157315265,0.0426938820305495
"V37",0.785894160807577,0.0640362944316406,0.019889595783345
"V38",0.352434007274751,0.430310735626204,0.12347532627855
"V39",0.669218073704074,0.189939800999947,0.0642233827273025
"V40",0.153787373757274,0.643234005426154,0.340047585109217
"V41",1,0.184827288440082,0
"V42",0.305738382677414,0.515666161100821,0.172765503334789
"V43",0.361285081459064,0.437153860786662,0.216591353245595
"V44",0.39118509107184,0.388209607862797,0.114675795073069
"V45",0.346773821909881,0.466306802323667,0.195083108000242
